"FIPS","Z","aprilDeaths","juneDeaths","State","ruralUrban","pop2018","percentNoHS","percentBA","pov18","unemp18","density","age017","age65plus","docsPer100k","Total.Active.Patient.Care.Physicians.per.100000.Population.2018..AAMC.","black","asian","hisp","white","AmInd","dem2party","aprilInfec","aprilTrend"
13173,TRUE,17,68,"GA","Lanier County",3,10340,20.6,5.46666666666667,2043,4.4,18.1333333333333,826,1456,202.9,817.666666666667,65.3333333333333,199.666666666667,2506.66666666667,69.3333333333333,NA,160,0.972365669096901
13175,TRUE,21,29,"GA","Laurens County",5,47325,14.9,3.12,11375,4.8,12,2342.6,8359,202.9,3609.8,125.6,259.2,5675.2,64.2,NA,1068,0.997884302512739
13177,TRUE,442,660,"GA","Lee County",3,29764,9.4,8.53333333333333,3579,3.6,26.5,2588.33333333333,3751,202.9,2257.66666666667,321.333333333333,294,7279,74.6666666666667,NA,7178,0.999443770785694
13179,TRUE,0,29,"GA","Liberty County",3,61497,9.1,6.1,9562,4.3,43.1666666666667,5748,5689,202.9,9794.33333333333,724.666666666667,2614.66666666667,9680.66666666667,365.333333333333,NA,713,0.995317803994506
13181,TRUE,0,26,"GA","Lincoln County",2,7915,17.6,6.75,1346,5,19,755.5,1885,202.9,1190.5,31.5,77.5,2691,48,NA,244,0.977955006915253
13183,TRUE,0,30,"GA","Long County",3,18998,14.8,5.16666666666667,3134,4,12.0333333333333,1713.66666666667,1831,202.9,1867.66666666667,152.333333333333,711.666666666667,4207.66666666667,121.666666666667,NA,58,0.932183199398798
13185,TRUE,76,156,"GA","Lowndes County",3,116321,14.9,8.53333333333333,28539,4.1,73.4,9289.66666666667,14366,202.9,14877,1101,2303,22499.6666666667,418.666666666667,NA,2491,0.999777505837718
13187,TRUE,6,51,"GA","Lumpkin County",6,32955,16.3,4.36666666666667,4494,3.6,17.65,966.333333333333,5786,202.9,135.5,62.3333333333333,276.333333333333,5208.33333333333,87,NA,550,0.984529949446467
13189,TRUE,71,156,"GA","McDuffie County",2,21531,17.8,6.85,4223,5.6,42.5,2700,3777,202.9,4626,78.5,346,5972,97,NA,816,0.996880562809422
13191,TRUE,0,30,"GA","McIntosh County",3,14340,13.7,5.2,3055,4,11.2666666666667,772,3828,202.9,1658.66666666667,32.3333333333333,105.333333333333,3037,55.6666666666667,NA,97,0.919931322096852
13193,TRUE,27,232,"GA","Macon County",6,13143,27.2,1.43333333333333,3417,6.2,6.13333333333333,410.333333333333,2270,202.9,1334.33333333333,38,97.3333333333333,796.833333333333,21.3333333333333,NA,1148,0.994097065543623
13195,TRUE,30,76,"GA","Madison County",3,29650,16.7,6,4722,3.5,33.2,2279,5032,202.9,1023,223,570.333333333333,8552,97,NA,408,0.993197150186261
13197,TRUE,14,66,"GA","Marion County",2,8351,23.1,6.55,1884,5.1,11.95,887.5,1671,202.9,1363.5,49,299.5,2673.5,68.5,NA,590,0.9981072187006
13199,TRUE,3,66,"GA","Meriwether County",1,21068,20.9,11.5,5071,5,43.9,4488,4290,202.9,8451,158,453,12267,202,NA,946,0.996992139345986
13201,TRUE,0,0,"GA","Miller County",8,5686,17.7,1.5375,1246,3.7,2.7125,161.75,1264,202.9,207.125,5.75,18.75,492,5.75,NA,536,0.956451777818875
13205,TRUE,507,1092,"GA","Mitchell County",6,22192,25.3,1.85,5849,5.4,7.65,839,3614,202.9,1804.33333333333,41.5,169.833333333333,1817.66666666667,37,NA,5353,0.996550628574174
13207,TRUE,29,417,"GA","Monroe County",3,27520,15,8.76666666666667,3411,3.7,22.2666666666667,1877.66666666667,5103,202.9,2163.33333333333,116.333333333333,224.333333333333,6825,76.3333333333333,NA,425,0.978825955081437
13209,TRUE,0,0,"GA","Montgomery County",9,9193,18.3,1.56666666666667,1847,5.7,4.23333333333333,205.444444444444,1575,202.9,271.777777777778,9.11111111111111,69.2222222222222,736.333333333333,5,NA,38,0.835129691592722
13211,TRUE,0,0,"GA","Morgan County",1,18853,13.5,20.8,2374,3.6,51.4,4295,3779,202.9,4385,178,629,14090,219,NA,481,0.985030916999779
13213,TRUE,0,36,"GA","Murray County",3,39921,30.7,3.13333333333333,5987,5.3,38.3333333333333,3297,5931,202.9,250.333333333333,102.666666666667,2075.33333333333,12733,198.666666666667,NA,495,0.997103927759115
13215,TRUE,95,902,"GA","Muscogee County",2,194160,12.7,13.1,37759,5.1,438.75,24056,26004,202.9,48423.5,3658,7444,44228.5,1216,NA,5090,1
13217,TRUE,106,326,"GA","Newton County",1,109541,14.2,19.6,15946,4.5,367.3,28413,14261,202.9,52700,1736,6498,54252,1133,NA,3282,0.999666240186509
13219,TRUE,13,281,"GA","Oconee County",3,39272,5.5,17.0333333333333,2215,3,59.3333333333333,3501.66666666667,5955,202.9,789,625.333333333333,666,11614,76,NA,1257,0.995101708442504
13221,TRUE,52,210,"GA","Oglethorpe County",3,15054,20.6,5.63333333333333,2049,3.7,11.3,1049.33333333333,2838,202.9,926,64,252.666666666667,3986.66666666667,44.6666666666667,NA,702,0.988148943509292
13223,TRUE,121,395,"GA","Paulding County",1,164044,9.9,24.1,12654,3.4,455.8,42844,17394,202.9,36530,2986,10992,123224,1802,NA,3269,0.999443770785694
13225,TRUE,55,226,"GA","Peach County",3,27297,16,6.46666666666667,6240,5.1,61.4333333333333,1900,4367,202.9,4166,145.666666666667,712.666666666667,4710,102,NA,800,0.998330085113716
13227,TRUE,55,129,"GA","Pickens County",1,31980,15.1,23.7,3462,3.5,126.8,6500,7004,202.9,583,279,976,30748,388,NA,448,0.994089111503371
13229,TRUE,48,117,"GA","Pierce County",6,19389,16.3,1.98333333333333,3490,3.8,9.88333333333333,801.166666666667,3302,202.9,310.333333333333,30.3333333333333,163.5,2847.66666666667,44.3333333333333,NA,1232,0.994534563948208
13231,TRUE,27,91,"GA","Pike County",1,18634,13,15.9,1947,3.6,82.7,4359,2969,202.9,1893,154,296,16463,145,NA,699,0.997326794059527
13233,TRUE,0,31,"GA","Polk County",4,42470,20.9,3.05,9079,4.2,33.4,2694.5,6575,202.9,1500,104.25,1450,8874.5,131.75,NA,911,0.992865479838729
13235,TRUE,18,60,"GA","Pulaski County",3,11069,19.6,4.13333333333333,2361,4.3,16.0666666666667,675,2503,202.9,1205.66666666667,50.6666666666667,128.333333333333,2406.66666666667,29,NA,415,0.994089587066169
13237,TRUE,39,317,"GA","Putnam County",6,21809,14.6,3.7,3488,5,10.2666666666667,724.666666666667,5246,202.9,998.166666666667,32,234.166666666667,2569,29.6666666666667,NA,491,0.99554066897428
13239,TRUE,16,30,"GA","Quitman County",9,2279,32.4,1.01111111111111,580,5.5,1.84444444444444,45,711,202.9,121.333333333333,1.66666666666667,4.33333333333333,127.888888888889,2.44444444444444,NA,85,0.63647549699102
13241,TRUE,3,72,"GA","Rabun County",7,16867,15.8,3.54285714285714,2346,4,6.28571428571429,408.285714285714,4663,202.9,57,33.5714285714286,198.428571428571,2286.71428571429,34.5714285714286,NA,204,0.990050616114858
13243,TRUE,287,658,"GA","Randolph County",6,6833,24.2,1.95,2008,5.9,3,231.166666666667,1632,202.9,706.666666666667,7,26.6666666666667,420,3.83333333333333,NA,3245,0.998998485232539
13245,TRUE,231,1141,"GA","Richmond County",2,201554,16.6,10.65,41554,5.1,309.2,23031.5,28342,202.9,59404,2673.5,5057.5,37986,1141.5,NA,6171,0.999777505837718
13247,TRUE,128,272,"GA","Rockdale County",1,90594,11.8,26.5,11803,4.4,656.5,22370,13059,202.9,53049,2207,9425,34633,1051,NA,3457,0.997217739269557
13249,TRUE,24,30,"GA","Schley County",8,5236,15.7,1.6125,945,4.7,3.75,163.625,897,202.9,139.625,8.5,40.875,498.75,9.625,NA,367,0.963401712502688
13251,TRUE,16,123,"GA","Screven County",6,13938,16.9,2.36666666666667,3493,5.4,3.76666666666667,489.166666666667,2622,202.9,976.833333333333,21.8333333333333,54,1306.16666666667,19.8333333333333,NA,260,0.990162962284424
13253,TRUE,32,60,"GA","Seminole County",6,8315,14.5,2.4,2083,5.3,6.18333333333333,288,1918,202.9,467.166666666667,14.8333333333333,48.6666666666667,893.333333333333,11.3333333333333,NA,552,0.992079971997976
13255,TRUE,155,803,"GA","Spalding County",1,66100,18.1,16.4,11184,4.7,326.1,15558,11803,202.9,23626,965,3114,40895,713,NA,3110,1
13257,TRUE,14,134,"GA","Stephens County",7,26035,16.5,3.15714285714286,4092,4.5,20.8714285714286,826.714285714286,5052,202.9,478.142857142857,44.5714285714286,133.714285714286,3162.57142857143,37,NA,955,0.996881459656553
13259,TRUE,0,46,"GA","Stewart County",8,6199,28.4,1.4,1757,4.7,1.65,93.625,964,202.9,385.875,29,244.375,347.75,16.125,NA,320,0.985572356619035
13261,TRUE,398,1446,"GA","Sumter County",6,29733,19.3,3.1,7208,5.9,11.3333333333333,1121.33333333333,4979,202.9,2667.16666666667,83.8333333333333,284,2155.16666666667,45.5,NA,7459,0.999888759107504
13263,TRUE,23,60,"GA","Talbot County",8,6272,19.5,1.5,1550,5,2.1875,127,1529,202.9,436.875,4.25,22,334.375,8.5,NA,395,0.98772297092832
13265,TRUE,0,0,"GA","Taliaferro County",8,1608,28.8,0.875,395,5.1,1.1,34,423,202.9,111.875,3.625,8.75,84.375,1.375,NA,0,0
13267,TRUE,0,0,"GA","Tattnall County",6,25391,24.6,2.2,5298,4.2,8.86666666666667,857.666666666667,3629,202.9,1309.16666666667,33.8333333333333,490.833333333333,2842.83333333333,42.6666666666667,NA,147,0.966283662122098
13269,TRUE,48,60,"GA","Taylor County",8,8039,21.8,1.4,1813,6.5,2.95,204,1626,202.9,397.375,11,27.625,590.875,6.875,NA,282,0.994870045342115
13271,TRUE,0,52,"GA","Telfair County",7,15876,29.7,1.2,4042,6.8,5.38571428571429,362.428571428571,2873,202.9,862.285714285714,23.4285714285714,333,1368.28571428571,18,NA,378,0.989514475082232
13273,TRUE,351,795,"GA","Terrell County",3,8611,23.4,4.1,2311,6.6,9.26666666666667,662.333333333333,1708,202.9,1755.66666666667,21.3333333333333,77.3333333333333,1064.66666666667,31,NA,3675,0.999443671723284
13275,TRUE,256,981,"GA","Thomas County",4,44448,17.4,5.775,8846,4.7,20.525,2633.5,8131,202.9,4117.5,136.25,437.25,6741.75,128,NA,2945,0.997329277531285
13277,TRUE,68,671,"GA","Tift County",5,40571,18.2,3.3,7636,4,30.98,2004,6037,202.9,2557.8,154.8,973.2,5343,68.4,NA,2140,0.99221020290883
13279,TRUE,54,135,"GA","Toombs County",7,26887,19.1,2.25714285714286,6615,5.8,10.6857142857143,1016.14285714286,4399,202.9,1061,41.4285714285714,456.571428571429,2691.57142857143,47.4285714285714,NA,484,0.997326794059527
13281,TRUE,3,30,"GA","Towns County",9,11852,10.8,2.91111111111111,1704,5.5,6.98888888888889,167.444444444444,4093,202.9,22.6666666666667,12.2222222222222,38.4444444444444,1271,11,NA,290,0.994870045342115
13283,TRUE,0,13,"GA","Treutlen County",7,6809,25.5,1.94285714285714,1684,5.8,4.92857142857143,220.428571428571,1255,202.9,315.571428571429,5,28.8571428571429,646,6.57142857142857,NA,39,0.935280557861242
13285,TRUE,95,635,"GA","Troup County",4,70034,17.1,4.625,13643,3.7,40.475,4239.25,10394,202.9,6617.25,426.5,655,10322,133.5,NA,2375,0.999332467998484
13287,TRUE,77,436,"GA","Turner County",6,7912,17.6,2.08333333333333,2109,5.1,5.21666666666667,318.666666666667,1572,202.9,547.333333333333,14.3333333333333,62.1666666666667,744.166666666667,11.6666666666667,NA,1226,0.99844159902599
13289,TRUE,0,30,"GA","Twiggs County",3,8188,29.2,3.13333333333333,1719,5.9,8.4,527.666666666667,1862,202.9,1132,14.3333333333333,69.3333333333333,1558.66666666667,25.3333333333333,NA,120,0.947816187742941
13291,TRUE,26,67,"GA","Union County",9,24001,11.1,2.48888888888889,3268,3.6,7.36666666666667,422.777777777778,7923,202.9,33.4444444444444,24.1111111111111,91.1111111111111,2578.33333333333,32.1111111111111,NA,396,0.99475983394695
13293,TRUE,201,1184,"GA","Upson County",6,26215,20.1,2.28333333333333,5566,4.4,14,970.5,4843,202.9,1283.5,42,102.333333333333,3004.5,40.8333333333333,NA,3432,0.999777505837718
13295,TRUE,0,115,"GA","Walker County",2,69410,18.1,7.95,10542,3.9,77,7547,12876,202.9,1901,317.5,803.5,32161,328.5,NA,708,0.980402343979126
13297,TRUE,68,658,"GA","Walton County",1,93503,12.7,19.9,10993,3.6,257.2,23085,14488,202.9,18147,1900,4356,72660,829,NA,1690,0.999109825226052
13299,TRUE,158,435,"GA","Ware County",5,35680,17.1,2.78,7827,3.9,8.14,1712.8,6167,202.9,2239.8,86.8,322,4740.2,71.4,NA,2020,0.999777505837718
13301,TRUE,0,0,"GA","Warren County",8,5251,26.5,1.675,1330,5,2.5625,133.125,1191,202.9,391.5,5.75,10.5,254.875,4.875,NA,249,0.981361339091924
13303,TRUE,13,30,"GA","Washington County",7,20386,19.8,2,4787,5,4.45714285714286,628.285714285714,3540,202.9,1586.28571428571,23.4285714285714,74.4285714285714,1291,12.4285714285714,NA,663,0.99364750011594
13305,TRUE,0,0,"GA","Wayne County",6,29808,18.1,2.15,5147,4.6,7.81666666666667,1212.33333333333,4722,202.9,1066.66666666667,48.5,320.833333333333,3796,60.5,NA,186,0.992300055694521
13307,TRUE,9,30,"GA","Webster County",8,2611,22.5,1.4625,592,6.3,1.675,63.5,617,202.9,140.5,2.5,15.25,180.5,3.375,NA,145,0.941498467892396
13309,TRUE,0,0,"GA","Wheeler County",9,7879,22,1.42222222222222,2116,7.4,2.78888888888889,149.111111111111,1152,202.9,337.222222222222,5.44444444444444,48.8888888888889,529.222222222222,4.22222222222222,NA,73,0.945335719097719
13311,TRUE,0,106,"GA","White County",6,29970,14.9,3.56666666666667,4118,3,18.8,988.5,6890,202.9,140.166666666667,39.1666666666667,166.333333333333,4750.5,63.6666666666667,NA,663,0.995428929744008
13313,TRUE,87,275,"GA","Whitfield County",3,104062,30.6,5.23333333333333,14567,4.7,117.733333333333,8956.66666666667,14620,202.9,1820,649,12462.3333333333,31462.3333333333,718,NA,1185,0.997662231263669
13315,TRUE,75,426,"GA","Wilcox County",8,8812,17.7,1.425,2101,5.2,3.0625,209.125,1591,202.9,396,10.125,53.375,688.875,10.875,NA,1032,0.992749843687374
13317,TRUE,0,30,"GA","Wilkes County",6,9876,19.5,2.1,1965,4.6,3.76666666666667,348,2282,202.9,707,17.8333333333333,87.5,910.833333333333,11.3333333333333,NA,363,0.99676897378318
13319,TRUE,32,217,"GA","Wilkinson County",8,9036,15.5,1.325,2062,4.4,2.675,256.625,1751,202.9,445.625,8.125,31,665.5,11.125,NA,486,0.996213332962047
13321,TRUE,156,633,"GA","Worth County",3,20299,18.7,3.46666666666667,4128,4.4,12.6666666666667,1513.33333333333,3872,202.9,1958.33333333333,59.3333333333333,153,4702,50.3333333333333,NA,2931,0.993101938249218
15001,FALSE,0,0,"HI","Hawaii County",5,200983,7.6,5.9,30903,3,9.18,8710.6,42032,273.7,988.4,18094.2,5206,13729.6,1943,0.70216133424098,1373,0.996880562809422
15003,FALSE,179,334,"HI","Honolulu County",2,980080,8.3,17.15,73345,2.3,793.35,103882.5,173793,273.7,20897.5,302062.5,49006,106347,10812,0.660456653960951,10308,0.998664291478636
15007,FALSE,0,0,"HI","Kauai County",5,72133,8.2,5.9,6021,2.5,21.64,3149.8,14539,273.7,268,7426.6,1616.8,4764.2,395.8,0.684810653349979,575,0.86251823665652
15009,FALSE,86,180,"HI","Maui County",3,167207,8,8.86666666666667,14130,2.4,44.4333333333333,12115.6666666667,30566,273.7,983,26846.6666666667,6410,19454,1495.66666666667,0.713463751438435,2472,0.996659860727483
16001,TRUE,263,666,"ID","Ada County",2,469966,4.9,18.9,44434,2.5,186.4,55868.5,67792,181.6,4967.5,10019,19538,215866.5,3956.5,0.446659072531857,15775,0.998664390773021
16003,TRUE,0,0,"ID","Adams County",9,4250,10.4,2.12222222222222,554,5.5,0.322222222222222,83.7777777777778,1221,181.6,4.77777777777778,5.55555555555556,19.8888888888889,446.222222222222,13.8888888888889,0.210553018772197,49,0.842423539174232
16005,TRUE,0,29,"ID","Bannock County",3,87138,8.1,9.06666666666667,11768,2.7,24.8333333333333,7616.33333333333,12400,181.6,490.666666666667,747.333333333333,2549,26332.6666666667,1391.66666666667,0.375772109585059,199,0.933614026333609
16007,TRUE,0,0,"ID","Bear Lake County",9,6050,6.2,2.25555555555556,642,2.9,0.677777777777778,179.666666666667,1248,181.6,4.55555555555556,5.33333333333333,28,651.333333333333,10.3333333333333,0.103742880390561,0,0
16009,TRUE,0,0,"ID","Benewah County",6,9226,11.7,2.51666666666667,1342,4.6,2,347.333333333333,2073,181.6,16.3333333333333,14,57,1332.33333333333,174.666666666667,0.198812290214304,0,0
16011,TRUE,0,0,"ID","Bingham County",4,46236,12.5,5.175,5510,2.7,5.45,3558.25,6595,181.6,101.75,196,2093.5,10273,975.5,0.211409153351168,75,0.876208842390826
16013,TRUE,128,150,"ID","Blaine County",7,22601,11.6,5.45714285714286,1575,2.4,1.15714285714286,712.857142857143,4435,181.6,36.2857142857143,54.1428571428571,727.285714285714,3055.42857142857,77.4285714285714,0.657646576465765,13327,0.999221053684723
16015,TRUE,0,0,"ID","Boise County",2,7634,6.3,13.6,974,4.2,1.85,645.5,1919,181.6,39.5,40.5,187.5,3610,112.5,0.225217391304348,0,0
16017,TRUE,0,0,"ID","Bonner County",6,44727,9.2,3.85,6240,4.1,3.93333333333333,1468.83333333333,10973,181.6,44,97,236.833333333333,7120.66666666667,181.166666666667,0.303673938002296,101,0.836726499344456
16019,TRUE,0,15,"ID","Bonneville County",3,116854,8.3,10.0333333333333,12262,2.4,18.6333333333333,11980,15543,181.6,490.666666666667,718.666666666667,5164,36783.6666666667,905.666666666667,0.250638524797216,511,0.970929610735884
16021,TRUE,0,0,"ID","Boundary County",7,11948,8,2.71428571428571,1603,4.4,1.22857142857143,394.428571428571,2691,181.6,15.4285714285714,22.2857142857143,88.5714285714286,1612.42857142857,55.2857142857143,0.197585768742058,2,-0.0617556582193399
16023,TRUE,0,0,"ID","Butte County",3,2611,5,6.06666666666667,392,3.2,0.433333333333333,208.666666666667,612,181.6,7.66666666666667,4.66666666666667,39.3333333333333,829.666666666667,26.3333333333333,0.148975791433892,0,0
16025,TRUE,0,0,"ID","Camas County",9,1127,6.4,2.16666666666667,109,2.3,0.111111111111111,29.2222222222222,253,181.6,2,0.777777777777778,8.11111111111111,117.666666666667,4.77777777777778,0.211538461538462,30,0
16027,TRUE,128,180,"ID","Canyon County",2,223499,15.4,9.15,25416,3.1,160.8,31813.5,30762,181.6,1498.5,2236,28572,104228,3463,0.263364792137899,4980,0.999221053684723
16029,TRUE,0,0,"ID","Caribou County",6,7060,7.8,3.31666666666667,624,2.8,0.65,336.666666666667,1234,181.6,5.66666666666667,8.66666666666667,66.8333333333333,1144,15.3333333333333,0.106441476826394,26,0.58911143284735
16031,TRUE,30,30,"ID","Cassia County",7,23864,17.5,2.65714285714286,3046,2.2,1.27142857142857,1081.71428571429,3391,181.6,43.7142857142857,44,934.428571428571,3222.57142857143,87.2857142857143,0.148317823908375,247,0.98227278421556
16033,TRUE,0,0,"ID","Clark County",9,852,39.2,1.72222222222222,132,3,0.0666666666666667,22,151,181.6,1.22222222222222,1.33333333333333,42.1111111111111,87.3333333333333,4.33333333333333,0.178137651821862,0,0
16035,TRUE,0,0,"ID","Clearwater County",6,8758,10.5,2.81666666666667,1242,6.7,0.6,242.833333333333,2389,181.6,15.6666666666667,15.6666666666667,64.6666666666667,1365.66666666667,58.5,0.197975253093363,0,0
16037,TRUE,0,0,"ID","Custer County",8,4280,10.6,2.875,625,4,0.1125,92.875,1243,181.6,5.125,4.125,25.375,513.375,11.25,0.193738656987296,60,0
16039,TRUE,16,60,"ID","Elmore County",6,27259,10.6,2.73333333333333,3435,3.3,1.46666666666667,1159,3674,181.6,198.333333333333,207,789.666666666667,3978.33333333333,146.666666666667,0.237745740498034,576,0.974430302715416
16041,TRUE,0,0,"ID","Franklin County",3,13726,8.8,6.03333333333333,1194,2.1,6.43333333333333,1460,1943,181.6,26.3333333333333,23.3333333333333,306.333333333333,4436.66666666667,86.3333333333333,0.0898273448436771,0,0
16043,TRUE,0,0,"ID","Fremont County",6,13168,12.3,3.48333333333333,1940,2.4,1.18333333333333,565,2213,181.6,24.1666666666667,12.6666666666667,274.166666666667,2108.83333333333,40.6666666666667,0.137312803206075,54,0.69320554425444
16045,TRUE,0,0,"ID","Gem County",2,17634,12.1,7.4,2338,3.4,14.9,2014.5,3863,181.6,56.5,138.5,738,8381.5,225.5,0.170481342765987,277,0.985433498679971
16047,TRUE,0,13,"ID","Gooding County",7,15196,20.2,2.17142857142857,2071,2.4,3.02857142857143,596.285714285714,2627,181.6,21.5714285714286,28.7142857142857,640.285714285714,2044.28571428571,71,0.199015621656324,172,0.985884807816074
16049,TRUE,0,0,"ID","Idaho County",6,16513,9.4,3.36666666666667,2587,4.7,0.316666666666667,543.166666666667,4606,181.6,25.6666666666667,26,95,2568.5,130.166666666667,0.156605997119288,84,0.634177999061987
16051,TRUE,0,0,"ID","Jefferson County",3,29439,10.9,7.53333333333333,2657,2.3,7.96666666666667,3346.66666666667,3385,181.6,75.3333333333333,121.333333333333,1042,9394.66666666667,209.333333333333,0.103697407564811,130,0.913378502708616
16053,TRUE,42,84,"ID","Jerome County",7,24015,22.3,2.12857142857143,2974,2.5,5.35714285714286,1056.28571428571,3117,181.6,38.1428571428571,31,1247.28571428571,3245.42857142857,111.142857142857,0.222501255650427,952,0.995093636769894
16055,TRUE,0,13,"ID","Kootenai County",3,161505,7.5,8.3,16417,3.5,37.1,12274.6666666667,30670,181.6,484.333333333333,945,2578,50886.6666666667,1461.33333333333,0.267883319882068,1444,0.992076564690986
16057,TRUE,0,0,"ID","Latah County",4,40134,3.7,11.275,4737,2.5,8.65,1906,5406,181.6,180.5,390,450.75,9240,211.5,0.526956634978513,88,0.963863194682999
16059,TRUE,0,0,"ID","Lemhi County",7,7961,7.8,3.01428571428571,1154,4.5,0.242857142857143,212.571428571429,2409,181.6,9,9.14285714285714,39.7142857142857,1091,27.8571428571429,0.195779914529915,6,0.69320554425444
16061,TRUE,0,0,"ID","Lewis County",8,3861,11.5,2.1625,542,5.5,1,109.25,1018,181.6,6.625,13.375,22.5,420,41.875,0.183423913043478,4,-0.498478904716988
16063,TRUE,0,0,"ID","Lincoln County",9,5360,20.6,1.12222222222222,731,3.4,0.477777777777778,172.111111111111,758,181.6,6.22222222222222,8.22222222222222,180.777777777778,563,17.5555555555556,0.233160621761658,459,0.99554066897428
16065,TRUE,0,0,"ID","Madison County",4,39304,4.1,9.1,9232,1.7,20,2641.25,2738,181.6,105,220,770.75,9348.5,119.25,0.118418457897851,190,0.949562278409595
16067,TRUE,0,0,"ID","Minidoka County",7,20825,21.6,1.91428571428571,2577,2.5,3.78571428571429,843.571428571429,3387,181.6,34.1428571428571,32,1066,2808.57142857143,99.5714285714286,0.192765113974232,197,0.976930791231655
16069,TRUE,242,570,"ID","Nez Perce County",3,40408,7.7,7.3,5223,2.8,15.4333333333333,2856,8061,181.6,131.333333333333,204.666666666667,545,12102,1031,0.310942229664455,936,0.991520187234467
16071,TRUE,0,0,"ID","Oneida County",8,4488,9,1.9375,502,2.2,0.45,158.625,912,181.6,3.875,4.75,26.25,546.875,5.125,0.107288629737609,0,0
16073,TRUE,0,0,"ID","Owyhee County",2,11693,25,5.6,1692,3.6,0.75,1520,2082,181.6,78,66,1538.5,5371,323.5,0.162228932198737,131,0.954586143429723
16075,TRUE,22,60,"ID","Payette County",6,23551,15,2.36666666666667,2988,3.6,9.26666666666667,1028.5,4331,181.6,35,67.5,682.333333333333,3694.5,126.166666666667,0.188469234617309,272,0.993303496104104
16077,TRUE,0,0,"ID","Power County",6,7768,19.1,2.65,1056,2.9,0.933333333333333,404.5,1199,181.6,20.6666666666667,12.6666666666667,451,1194,63.5,0.295560253699789,46,0.732982691645165
16079,TRUE,0,0,"ID","Shoshone County",6,12796,14.4,1.93333333333333,2371,5.7,0.816666666666667,438.333333333333,2923,181.6,21,22.5,77.1666666666667,2004.33333333333,79.6666666666667,0.295663319803461,0,0
16081,TRUE,0,0,"ID","Teton County",9,11640,7.1,4.61111111111111,888,2.2,2.51111111111111,318.111111111111,1457,181.6,7.88888888888889,11.5555555555556,217.555555555556,1249.77777777778,21.4444444444444,0.499075358298659,192,0.973851681096353
16083,TRUE,176,740,"ID","Twin Falls County",5,86081,12.2,4.12,11547,2.7,8.04,4735.4,13252,181.6,188.6,395.6,2911.4,16173.4,406.8,0.239169640458923,2841,0.999109726064335
16085,TRUE,0,0,"ID","Valley County",8,11041,5.4,3.7625,921,3.8,0.3375,250,2772,181.6,11,14.375,65,1320.625,31.625,0.396970325793733,63,-0.442881319940337
16087,TRUE,0,0,"ID","Washington County",6,10161,14.1,2.46666666666667,1537,4.1,1.16666666666667,383.833333333333,2554,181.6,16,24.5,286.333333333333,1598.83333333333,53.8333333333333,0.191180093619118,29,0.448746223669506
17001,FALSE,0,30,"IL","Adams County",5,65691,7.4,4.96,7803,3.9,15.7,2955.8,13290,240.5,699.2,171.2,218.2,12196.8,81.6,0.251952996783299,700,0.941771029769302
17003,FALSE,0,0,"IL","Alexander County",3,6060,19.1,3.76666666666667,1650,7.9,11.6666666666667,466,1328,240.5,684.333333333333,12.6666666666667,36.6666666666667,1301.33333333333,21,0.457577955039884,31,0.91191592610545
17005,FALSE,14,30,"IL","Bond County",1,16630,10.3,21.8,2075,4.4,46.7,3234,3086,240.5,1169,185,601,15111,183,0.297297297297297,119,0.913134902623551
17007,FALSE,97,572,"IL","Boone County",2,53577,13.8,11.6,4909,5.8,96.5,6641.5,8484,240.5,996,548.5,6002.5,24761.5,502,0.422512695128832,905,0.99654575824488
17009,FALSE,0,0,"IL","Brown County",7,6556,15.7,1.95714285714286,674,2.7,3.24285714285714,148.714285714286,913,240.5,180.714285714286,6.14285714285714,62.4285714285714,736.571428571429,14.4285714285714,0.209507042253521,0,0
17011,FALSE,0,31,"IL","Bureau County",7,32993,8.4,2.81428571428571,3751,5,5.74285714285714,1011.14285714286,7231,240.5,85,59.7142857142857,446,4528.14285714286,42.2857142857143,0.39379490529066,192,0.990502459357921
17013,FALSE,0,0,"IL","Calhoun County",1,4802,9.4,13.6,520,5.3,20,991,1121,240.5,34,17,61,4728,23,0.300406504065041,26,0.58911143284735
17015,FALSE,40,60,"IL","Carroll County",7,14312,8.6,2.58571428571429,1598,4.5,4.94285714285714,396.142857142857,3651,240.5,38.4285714285714,17.2857142857143,79,1970.85714285714,19.7142857142857,0.355616916145909,178,0.967319151251643
17017,FALSE,0,6,"IL","Cass County",6,12260,16,2.43333333333333,1448,4.5,6.05,486.333333333333,2188,240.5,112.5,17.1666666666667,393.166666666667,1888.66666666667,23.1666666666667,0.335125077527393,200,0.838187944935158
17019,FALSE,87,291,"IL","Champaign County",3,209983,4.9,14.8,37121,4.4,67.2666666666667,13144.6666666667,26930,240.5,10561,8626.66666666667,4266,50361.3333333333,557,0.0506159842945344,2558,0.999443671723284
17021,FALSE,96,120,"IL","Christian County",6,32661,11.2,2.76666666666667,3882,5.3,8.18333333333333,1101.66666666667,6511,240.5,124.166666666667,43.8333333333333,90,5244.33333333333,32.3333333333333,0.274647402820777,719,0.987243554101475
17023,FALSE,0,0,"IL","Clark County",6,15596,9.1,2.93333333333333,1702,5.2,5.43333333333333,590,3097,240.5,22.3333333333333,17.6666666666667,41,2541,19,0.250300040005334,105,0.89042910350095
